hs_code,hs_desc,CTY_CODE,country,import_value,import_qty,qty_unit,COMM_LVL,time,COMM_LVL.1,I_COMMODITY.1,month,total_import_value,country_share,unit_value_proxy
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,13824,0,-,HS6,2022-04-01,HS6,854239,2022-04-01,1196965551,1.1549204560190388e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-05-01,HS6,854239,2022-05-01,1426272246,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-06-01,HS6,854239,2022-06-01,1366104273,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-07-01,HS6,854239,2022-07-01,1200580900,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,21153,0,-,HS6,2022-08-01,HS6,854239,2022-08-01,1373305042,1.5402987211926365e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-09-01,HS6,854239,2022-09-01,1374791861,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-10-01,HS6,854239,2022-10-01,1315175072,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-11-01,HS6,854239,2022-11-01,1281915488,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2022-12-01,HS6,854239,2022-12-01,1246923254,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,8679,0,-,HS6,2023-07-01,HS6,854239,2023-07-01,1071809605,8.097520268070373e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2023-08-01,HS6,854239,2023-08-01,1035598846,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2023-09-01,HS6,854239,2023-09-01,1006395285,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,88920,0,-,HS6,2023-10-01,HS6,854239,2023-10-01,927692259,9.585075129962898e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2023-11-01,HS6,854239,2023-11-01,860583490,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2023-12-01,HS6,854239,2023-12-01,725558728,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,11200,0,-,HS6,2024-03-01,HS6,854239,2024-03-01,719113782,1.5574725836640968e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,2711,0,-,HS6,2024-04-01,HS6,854239,2024-04-01,627418576,4.320879399656156e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-05-01,HS6,854239,2024-05-01,713320414,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-06-01,HS6,854239,2024-06-01,866253539,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-07-01,HS6,854239,2024-07-01,676381287,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-08-01,HS6,854239,2024-08-01,657794227,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-09-01,HS6,854239,2024-09-01,795118008,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-10-01,HS6,854239,2024-10-01,777746923,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-11-01,HS6,854239,2024-11-01,695569038,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7850,MAURITIUS,0,0,-,HS6,2024-12-01,HS6,854239,2024-12-01,827046798,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,30000,0,-,HS6,2023-04-01,HS6,854239,2023-04-01,1049204487,2.8593091596261922e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-05-01,HS6,854239,2023-05-01,1264283910,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-06-01,HS6,854239,2023-06-01,1115037628,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-07-01,HS6,854239,2023-07-01,1071809605,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-08-01,HS6,854239,2023-08-01,1035598846,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-09-01,HS6,854239,2023-09-01,1006395285,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-10-01,HS6,854239,2023-10-01,927692259,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-11-01,HS6,854239,2023-11-01,860583490,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2023-12-01,HS6,854239,2023-12-01,725558728,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,2526,0,-,HS6,2024-06-01,HS6,854239,2024-06-01,866253539,2.916005402893944e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-07-01,HS6,854239,2024-07-01,676381287,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-08-01,HS6,854239,2024-08-01,657794227,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-09-01,HS6,854239,2024-09-01,795118008,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-10-01,HS6,854239,2024-10-01,777746923,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-11-01,HS6,854239,2024-11-01,695569038,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7870,MOZAMBIQUE,0,0,-,HS6,2024-12-01,HS6,854239,2024-12-01,827046798,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,33750,0,-,HS6,2021-07-01,HS6,854239,2021-07-01,874276242,3.8603359417377374e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,0,0,-,HS6,2021-08-01,HS6,854239,2021-08-01,965158867,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,0,0,-,HS6,2021-09-01,HS6,854239,2021-09-01,935229770,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,0,0,-,HS6,2021-10-01,HS6,854239,2021-10-01,938513158,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,0,0,-,HS6,2021-11-01,HS6,854239,2021-11-01,1063733484,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7881,MAYOTTE,0,0,-,HS6,2021-12-01,HS6,854239,2021-12-01,1174742547,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7904,REUNION,6030,0,-,HS6,2021-12-01,HS6,854239,2021-12-01,1174742547,5.133039588460568e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,5700,0,-,HS6,2022-06-01,HS6,854239,2022-06-01,1366104273,4.172448701505526e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-07-01,HS6,854239,2022-07-01,1200580900,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-08-01,HS6,854239,2022-08-01,1373305042,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-09-01,HS6,854239,2022-09-01,1374791861,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-10-01,HS6,854239,2022-10-01,1315175072,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-11-01,HS6,854239,2022-11-01,1281915488,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2022-12-01,HS6,854239,2022-12-01,1246923254,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,6840,0,-,HS6,2023-04-01,HS6,854239,2023-04-01,1049204487,6.519224883947718e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,2857,0,-,HS6,2023-05-01,HS6,854239,2023-05-01,1264283910,2.2597772362696605e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-06-01,HS6,854239,2023-06-01,1115037628,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-07-01,HS6,854239,2023-07-01,1071809605,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-08-01,HS6,854239,2023-08-01,1035598846,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-09-01,HS6,854239,2023-09-01,1006395285,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-10-01,HS6,854239,2023-10-01,927692259,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-11-01,HS6,854239,2023-11-01,860583490,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7905,FRENCH SOUTHERN AND ANTARCTIC LANDS,0,0,-,HS6,2023-12-01,HS6,854239,2023-12-01,725558728,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,30000,0,-,HS6,2021-01-01,HS6,854239,2021-01-01,712449270,4.210826126609688e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,5020,0,-,HS6,2021-02-01,HS6,854239,2021-02-01,579724551,8.659284812659246e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2021-03-01,HS6,854239,2021-03-01,782144765,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,15303,0,-,HS6,2021-04-01,HS6,854239,2021-04-01,684808529,2.2346392242436572e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2021-05-01,HS6,854239,2021-05-01,837456522,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,7530,0,-,HS6,2021-06-01,HS6,854239,2021-06-01,866621072,8.688918655788236e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2021-07-01,HS6,854239,2021-07-01,874276242,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,2925,0,-,HS6,2021-08-01,HS6,854239,2021-08-01,965158867,3.0305891599916266e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,5003,0,-,HS6,2021-09-01,HS6,854239,2021-09-01,935229770,5.349487538233519e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,2947,0,-,HS6,2021-10-01,HS6,854239,2021-10-01,938513158,3.1400731837155553e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,56250,0,-,HS6,2021-11-01,HS6,854239,2021-11-01,1063733484,5.287978694482837e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,32500,0,-,HS6,2021-12-01,HS6,854239,2021-12-01,1174742547,2.7665636256213677e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,7530,0,-,HS6,2022-01-01,HS6,854239,2022-01-01,1026426214,7.336133759342978e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2022-02-01,HS6,854239,2022-02-01,1052694487,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,8417,0,-,HS6,2022-03-01,HS6,854239,2022-03-01,1156114699,7.280419501006621e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,5020,0,-,HS6,2022-04-01,HS6,854239,2022-04-01,1196965551,4.193938577268211e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,35750,0,-,HS6,2022-05-01,HS6,854239,2022-05-01,1426272246,2.5065340856390752e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2022-06-01,HS6,854239,2022-06-01,1366104273,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,49730,0,-,HS6,2022-07-01,HS6,854239,2022-07-01,1200580900,4.142161515313129e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,43238,0,-,HS6,2022-08-01,HS6,854239,2022-08-01,1373305042,3.148462918116921e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,8960,0,-,HS6,2022-09-01,HS6,854239,2022-09-01,1374791861,6.51735019254671e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,7200,0,-,HS6,2022-10-01,HS6,854239,2022-10-01,1315175072,5.474556318232893e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2022-11-01,HS6,854239,2022-11-01,1281915488,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,21539,0,-,HS6,2022-12-01,HS6,854239,2022-12-01,1246923254,1.727371747291193e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,59971,0,-,HS6,2023-01-01,HS6,854239,2023-01-01,1123619609,5.337304504090405e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,2926,0,-,HS6,2023-02-01,HS6,854239,2023-02-01,1142308987,2.561478578299936e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,71215,0,-,HS6,2023-03-01,HS6,854239,2023-03-01,1224250299,5.8170294145053746e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2023-04-01,HS6,854239,2023-04-01,1049204487,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,9365,0,-,HS6,2023-05-01,HS6,854239,2023-05-01,1264283910,7.407355203943076e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,3183,0,-,HS6,2023-06-01,HS6,854239,2023-06-01,1115037628,2.8546121853387355e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2023-07-01,HS6,854239,2023-07-01,1071809605,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2023-08-01,HS6,854239,2023-08-01,1035598846,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,6079,0,-,HS6,2023-09-01,HS6,854239,2023-09-01,1006395285,6.04037011163064e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2023-10-01,HS6,854239,2023-10-01,927692259,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,6720,0,-,HS6,2023-11-01,HS6,854239,2023-11-01,860583490,7.808655497213873e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2023-12-01,HS6,854239,2023-12-01,725558728,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,21540,0,-,HS6,2024-01-01,HS6,854239,2024-01-01,850764738,2.5318397716667e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2024-02-01,HS6,854239,2024-02-01,688710086,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2024-03-01,HS6,854239,2024-03-01,719113782,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,6720,0,-,HS6,2024-04-01,HS6,854239,2024-04-01,627418576,1.0710553141161698e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,5150,0,-,HS6,2024-05-01,HS6,854239,2024-05-01,713320414,7.219756926793911e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,24476,0,-,HS6,2024-06-01,HS6,854239,2024-06-01,866253539,2.825500722139041e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2024-07-01,HS6,854239,2024-07-01,676381287,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,6720,0,-,HS6,2024-08-01,HS6,854239,2024-08-01,657794227,1.0215960742993873e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,4164,0,-,HS6,2024-09-01,HS6,854239,2024-09-01,795118008,5.2369584867960885e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,2071,0,-,HS6,2024-10-01,HS6,854239,2024-10-01,777746923,2.6628199209217573e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2024-11-01,HS6,854239,2024-11-01,695569038,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2024-12-01,HS6,854239,2024-12-01,827046798,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,21471,0,-,HS6,2025-05-01,HS6,854239,2025-05-01,580753704,3.697092218631807e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,15838,0,-,HS6,2025-06-01,HS6,854239,2025-06-01,542926750,2.917152267778296e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2025-07-01,HS6,854239,2025-07-01,539980229,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2025-08-01,HS6,854239,2025-08-01,460524315,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,2737,0,-,HS6,2025-09-01,HS6,854239,2025-09-01,511213367,5.35392886156672e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,12000,0,-,HS6,2025-10-01,HS6,854239,2025-10-01,517446983,2.319078165347038e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2025-11-01,HS6,854239,2025-11-01,550868208,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7910,SOUTH AFRICA,0,0,-,HS6,2025-12-01,HS6,854239,2025-12-01,623034205,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,4016,0,-,HS6,2021-08-01,HS6,854239,2021-08-01,965158867,4.1609730141970506e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2021-09-01,HS6,854239,2021-09-01,935229770,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2021-10-01,HS6,854239,2021-10-01,938513158,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2021-11-01,HS6,854239,2021-11-01,1063733484,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2021-12-01,HS6,854239,2021-12-01,1174742547,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,5815,0,-,HS6,2022-02-01,HS6,854239,2022-02-01,1052694487,5.523919875909828e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,7112,0,-,HS6,2022-03-01,HS6,854239,2022-03-01,1156114699,6.15163876573115e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-04-01,HS6,854239,2022-04-01,1196965551,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-05-01,HS6,854239,2022-05-01,1426272246,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-06-01,HS6,854239,2022-06-01,1366104273,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-07-01,HS6,854239,2022-07-01,1200580900,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-08-01,HS6,854239,2022-08-01,1373305042,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,5190,0,-,HS6,2022-09-01,HS6,854239,2022-09-01,1374791861,3.7751169084059626e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,2668,0,-,HS6,2022-10-01,HS6,854239,2022-10-01,1315175072,2.0286272579229665e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-11-01,HS6,854239,2022-11-01,1281915488,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2022-12-01,HS6,854239,2022-12-01,1246923254,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,3060,0,-,HS6,2023-02-01,HS6,854239,2023-02-01,1142308987,2.6787848426513344e-06,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-03-01,HS6,854239,2023-03-01,1224250299,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-04-01,HS6,854239,2023-04-01,1049204487,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-05-01,HS6,854239,2023-05-01,1264283910,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-06-01,HS6,854239,2023-06-01,1115037628,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-07-01,HS6,854239,2023-07-01,1071809605,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-08-01,HS6,854239,2023-08-01,1035598846,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-09-01,HS6,854239,2023-09-01,1006395285,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-10-01,HS6,854239,2023-10-01,927692259,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-11-01,HS6,854239,2023-11-01,860583490,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,0,0,-,HS6,2023-12-01,HS6,854239,2023-12-01,725558728,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,38990,0,-,HS6,2025-10-01,HS6,854239,2025-10-01,517446983,7.535071472240084e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,28700,0,-,HS6,2025-11-01,HS6,854239,2025-11-01,550868208,5.209957587532443e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7920,NAMIBIA,40800,0,-,HS6,2025-12-01,HS6,854239,2025-12-01,623034205,6.548597119158169e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7950,ESWATINI,16229,0,-,HS6,2021-01-01,HS6,854239,2021-01-01,712449270,2.2779165736249543e-05,inf
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7950,ESWATINI,0,0,-,HS6,2021-02-01,HS6,854239,2021-02-01,579724551,0.0,
854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",7950,ESWATINI,0,0,-,HS6,2021-03-01,HS6,854239,2021-03-01,782144765,0.0,
