month,country,import_value,country_share,country_share_ma3,share_volatility_12m,resilience_score,country_share_pct,country_share_ma3_pct,share_volatility_12m_pct
2025-12-01,NIGER,0,0.0,9.789541753254932e-08,3.5080950275946216e-06,9661.080128403542,0.0,9.789541753254932e-06,0.00035080950275946215
2025-12-01,NICARAGUA,0,0.0,0.0,4.924470920369359e-07,9950.996606582192,0.0,0.0,4.924470920369359e-05
2025-12-01,NEPAL,0,0.0,0.0,2.039728951469425e-07,9979.6442307372,0.0,0.0,2.039728951469425e-05
2025-12-01,NAURU,0,0.0,0.0,6.601218259703142e-08,9993.403136473893,0.0,0.0,6.601218259703142e-06
2025-12-01,MONTENEGRO,0,0.0,3.844558985033997e-08,9.995190143792955e-06,9091.306617068747,0.0,3.8445589850339976e-06,0.0009995190143792954
2025-12-01,MAURITIUS,0,0.0,2.7933403814725655e-06,4.253582328533208e-06,9591.996530620027,0.0,0.0002793340381472565,0.00042535823285332075
2025-12-01,MARSHALL ISLANDS,0,0.0,0.0,4.110119895678633e-07,9959.067040414793,0.0,0.0,4.110119895678633e-05
2025-12-01,MALI,0,0.0,7.645771365512328e-07,1.07026845547232e-05,9033.204605852843,0.0,7.645771365512328e-05,0.0010702684554723199
2025-12-01,MALAWI,0,0.0,0.0,3.048498340146394e-07,9969.607667573491,0.0,0.0,3.0484983401463937e-05
2025-12-01,MADAGASCAR,0,0.0,0.0,3.438756313371459e-07,9965.730282075156,0.0,0.0,3.4387563133714594e-05
2025-12-01,LIBERIA,0,0.0,1.1328484578414102e-07,1.4360333143153902e-07,9985.66025920235,0.0,1.1328484578414101e-05,1.4360333143153902e-05
2025-12-01,LESOTHO,0,0.0,5.6745019080414455e-08,2.5318099504339874e-07,9974.745839231184,0.0,5.6745019080414455e-06,2.5318099504339874e-05
2025-12-01,KYRGYZSTAN,0,0.0,0.0,1.8794148191892806e-06,9815.52555808013,0.0,0.0,0.00018794148191892806
2025-12-01,KUWAIT,0,0.0,0.0,2.6347242734968234e-07,9973.72199256907,0.0,0.0,2.6347242734968234e-05
2025-12-01,KENYA,0,0.0,4.519828442861414e-08,2.4093839040979747e-07,9975.964072735293,0.0,4.519828442861414e-06,2.409383904097975e-05
2025-12-01,GUYANA,0,0.0,9.718862909494051e-08,7.151908293090323e-07,9928.988782782417,0.0,9.718862909494052e-06,7.151908293090322e-05
2025-12-01,ZIMBABWE,0,0.0,0.0,1.3452452462807815e-07,9986.565620072926,0.0,0.0,1.3452452462807815e-05
