I_COMMODITY,I_COMMODITY_SDESC,CTY_CODE,CTY_NAME,GEN_VAL_MO,GEN_QY1_MO,UNIT_QY1,COMM_LVL,time,COMM_LVL,I_COMMODITY
853400,PRINTED CIRCUITS,0025,EURO AREA,4758866,0,-,HS6,2025-06-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,4826996,0,-,HS6,2025-07-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,4168936,0,-,HS6,2025-08-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,4344651,0,-,HS6,2025-09-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,3885355,0,-,HS6,2025-10-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,3954310,0,-,HS6,2025-11-01,HS6,853400
853400,PRINTED CIRCUITS,0025,EURO AREA,4011928,0,-,HS6,2025-12-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,152359726,0,-,HS6,2021-01-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,125378555,0,-,HS6,2021-02-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,160970899,0,-,HS6,2021-03-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,168848400,0,-,HS6,2021-04-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,167302109,0,-,HS6,2021-05-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,193544412,0,-,HS6,2021-06-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,188119246,0,-,HS6,2021-07-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,185167456,0,-,HS6,2021-08-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,183816407,0,-,HS6,2021-09-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,190915005,0,-,HS6,2021-10-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,204287911,0,-,HS6,2021-11-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,210354354,0,-,HS6,2021-12-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,194368729,0,-,HS6,2022-01-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,159807502,0,-,HS6,2022-02-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,202139404,0,-,HS6,2022-03-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,204415437,0,-,HS6,2022-04-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,201038152,0,-,HS6,2022-05-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,187843051,0,-,HS6,2022-06-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,207228947,0,-,HS6,2022-07-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,297732864,0,-,HS6,2022-08-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,227935069,0,-,HS6,2022-09-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,241355168,0,-,HS6,2022-10-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,225917004,0,-,HS6,2022-11-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,187602540,0,-,HS6,2022-12-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,193708793,0,-,HS6,2023-01-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,171920894,0,-,HS6,2023-02-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,183671519,0,-,HS6,2023-03-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,181970824,0,-,HS6,2023-04-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,183309060,0,-,HS6,2023-05-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,176552611,0,-,HS6,2023-06-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,176434036,0,-,HS6,2023-07-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,170302018,0,-,HS6,2023-08-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,173546283,0,-,HS6,2023-09-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,171558869,0,-,HS6,2023-10-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,165323974,0,-,HS6,2023-11-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,174442298,0,-,HS6,2023-12-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,204951323,0,-,HS6,2024-01-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,169891157,0,-,HS6,2024-02-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,178710207,0,-,HS6,2024-03-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,194724525,0,-,HS6,2024-04-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,187018364,0,-,HS6,2024-05-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,191472575,0,-,HS6,2024-06-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,213205388,0,-,HS6,2024-07-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,209927544,0,-,HS6,2024-08-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,209420189,0,-,HS6,2024-09-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,191751889,0,-,HS6,2024-10-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,190562047,0,-,HS6,2024-11-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,206488477,0,-,HS6,2024-12-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,223056651,0,-,HS6,2025-01-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,222006395,0,-,HS6,2025-02-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,313567531,0,-,HS6,2025-03-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,255967252,0,-,HS6,2025-04-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,209610036,0,-,HS6,2025-05-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,256702442,0,-,HS6,2025-06-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,207124634,0,-,HS6,2025-07-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,189392731,0,-,HS6,2025-08-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,214836617,0,-,HS6,2025-09-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,234555303,0,-,HS6,2025-10-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,209573076,0,-,HS6,2025-11-01,HS6,853400
853400,PRINTED CIRCUITS,0026,APEC,207387225,0,-,HS6,2025-12-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,15765891,0,-,HS6,2021-01-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,12782615,0,-,HS6,2021-02-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,16561477,0,-,HS6,2021-03-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,17027647,0,-,HS6,2021-04-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,16014483,0,-,HS6,2021-05-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,18734828,0,-,HS6,2021-06-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,17513898,0,-,HS6,2021-07-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,18787598,0,-,HS6,2021-08-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,16937639,0,-,HS6,2021-09-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,20287196,0,-,HS6,2021-10-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,21982518,0,-,HS6,2021-11-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,20307776,0,-,HS6,2021-12-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,20498851,0,-,HS6,2022-01-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,21364209,0,-,HS6,2022-02-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22640222,0,-,HS6,2022-03-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,19605828,0,-,HS6,2022-04-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22471972,0,-,HS6,2022-05-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,23019587,0,-,HS6,2022-06-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,20915291,0,-,HS6,2022-07-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,26126546,0,-,HS6,2022-08-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,31180298,0,-,HS6,2022-09-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,26170060,0,-,HS6,2022-10-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,24728280,0,-,HS6,2022-11-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,25163981,0,-,HS6,2022-12-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22461739,0,-,HS6,2023-01-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,17361207,0,-,HS6,2023-02-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,21396348,0,-,HS6,2023-03-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,23298542,0,-,HS6,2023-04-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,25377966,0,-,HS6,2023-05-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,23075986,0,-,HS6,2023-06-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22443552,0,-,HS6,2023-07-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,20173485,0,-,HS6,2023-08-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,27514844,0,-,HS6,2023-09-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,26320574,0,-,HS6,2023-10-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,19862026,0,-,HS6,2023-11-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,23457189,0,-,HS6,2023-12-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,21347777,0,-,HS6,2024-01-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22213266,0,-,HS6,2024-02-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,19402020,0,-,HS6,2024-03-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22366817,0,-,HS6,2024-04-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,18996962,0,-,HS6,2024-05-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,17455946,0,-,HS6,2024-06-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,21213511,0,-,HS6,2024-07-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,23589238,0,-,HS6,2024-08-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,36945587,0,-,HS6,2024-09-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,25579630,0,-,HS6,2024-10-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,17820604,0,-,HS6,2024-11-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,22049824,0,-,HS6,2024-12-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,27813277,0,-,HS6,2025-01-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,25429006,0,-,HS6,2025-02-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,31590982,0,-,HS6,2025-03-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,35922018,0,-,HS6,2025-04-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,32341405,0,-,HS6,2025-05-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,46215202,0,-,HS6,2025-06-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,37430203,0,-,HS6,2025-07-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,32005358,0,-,HS6,2025-08-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,41484233,0,-,HS6,2025-09-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,40836370,0,-,HS6,2025-10-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,40275857,0,-,HS6,2025-11-01,HS6,853400
853400,PRINTED CIRCUITS,0027,ASEAN,31969280,0,-,HS6,2025-12-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,52670,0,-,HS6,2021-01-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,49732,0,-,HS6,2021-02-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,65072,0,-,HS6,2021-03-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,17941,0,-,HS6,2021-04-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,138654,0,-,HS6,2021-05-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,228128,0,-,HS6,2021-06-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,296100,0,-,HS6,2021-07-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,200153,0,-,HS6,2021-08-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,112228,0,-,HS6,2021-09-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,131787,0,-,HS6,2021-10-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,212646,0,-,HS6,2021-11-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,315163,0,-,HS6,2021-12-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,109369,0,-,HS6,2022-01-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,250907,0,-,HS6,2022-02-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,259843,0,-,HS6,2022-03-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,113578,0,-,HS6,2022-04-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,129951,0,-,HS6,2022-05-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,130410,0,-,HS6,2022-06-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,142342,0,-,HS6,2022-07-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,113784,0,-,HS6,2022-08-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,404776,0,-,HS6,2022-09-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,235255,0,-,HS6,2022-10-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,170639,0,-,HS6,2022-11-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,304173,0,-,HS6,2022-12-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,187203,0,-,HS6,2023-01-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,98692,0,-,HS6,2023-02-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,120838,0,-,HS6,2023-03-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,21551,0,-,HS6,2023-04-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,146809,0,-,HS6,2023-05-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,174156,0,-,HS6,2023-06-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,101441,0,-,HS6,2023-07-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,244322,0,-,HS6,2023-08-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,132211,0,-,HS6,2023-09-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,131119,0,-,HS6,2023-10-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,535374,0,-,HS6,2023-11-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,79895,0,-,HS6,2023-12-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,206823,0,-,HS6,2024-01-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,197252,0,-,HS6,2024-02-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,65736,0,-,HS6,2024-03-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,77456,0,-,HS6,2024-04-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,96331,0,-,HS6,2024-05-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,105073,0,-,HS6,2024-06-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,41528,0,-,HS6,2024-07-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,124653,0,-,HS6,2024-08-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,105479,0,-,HS6,2024-09-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,71902,0,-,HS6,2024-10-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,814113,0,-,HS6,2024-11-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,41132,0,-,HS6,2024-12-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,43612,0,-,HS6,2025-01-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,4254,0,-,HS6,2025-02-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,27414,0,-,HS6,2025-03-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,93005,0,-,HS6,2025-04-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,34487,0,-,HS6,2025-05-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,31507,0,-,HS6,2025-06-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,115640,0,-,HS6,2025-07-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,196152,0,-,HS6,2025-08-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,70133,0,-,HS6,2025-09-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,18319,0,-,HS6,2025-10-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,129070,0,-,HS6,2025-11-01,HS6,853400
853400,PRINTED CIRCUITS,0028,CACM,9884,0,-,HS6,2025-12-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,8049848,0,-,HS6,2021-01-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,7622965,0,-,HS6,2021-02-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9551276,0,-,HS6,2021-03-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,8290886,0,-,HS6,2021-04-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,8496308,0,-,HS6,2021-05-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9020280,0,-,HS6,2021-06-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9334199,0,-,HS6,2021-07-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9321569,0,-,HS6,2021-08-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10710044,0,-,HS6,2021-09-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9544700,0,-,HS6,2021-10-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13743161,0,-,HS6,2021-11-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11078003,0,-,HS6,2021-12-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9011249,0,-,HS6,2022-01-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9258310,0,-,HS6,2022-02-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11504936,0,-,HS6,2022-03-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11727508,0,-,HS6,2022-04-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11799035,0,-,HS6,2022-05-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10790819,0,-,HS6,2022-06-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10049723,0,-,HS6,2022-07-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9776791,0,-,HS6,2022-08-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10732681,0,-,HS6,2022-09-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10545867,0,-,HS6,2022-10-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11695472,0,-,HS6,2022-11-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10571517,0,-,HS6,2022-12-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9935385,0,-,HS6,2023-01-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10586954,0,-,HS6,2023-02-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13144127,0,-,HS6,2023-03-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12205918,0,-,HS6,2023-04-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12677460,0,-,HS6,2023-05-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12367735,0,-,HS6,2023-06-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13008617,0,-,HS6,2023-07-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13276392,0,-,HS6,2023-08-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12248174,0,-,HS6,2023-09-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12271238,0,-,HS6,2023-10-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13260512,0,-,HS6,2023-11-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11469122,0,-,HS6,2023-12-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,8984415,0,-,HS6,2024-01-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10142633,0,-,HS6,2024-02-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12275905,0,-,HS6,2024-03-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13466814,0,-,HS6,2024-04-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12725501,0,-,HS6,2024-05-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12770466,0,-,HS6,2024-06-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11681435,0,-,HS6,2024-07-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11376794,0,-,HS6,2024-08-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,9896567,0,-,HS6,2024-09-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12694374,0,-,HS6,2024-10-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11194778,0,-,HS6,2024-11-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11268489,0,-,HS6,2024-12-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11835161,0,-,HS6,2025-01-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,10456551,0,-,HS6,2025-02-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13242030,0,-,HS6,2025-03-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12133405,0,-,HS6,2025-04-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,13851209,0,-,HS6,2025-05-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12158161,0,-,HS6,2025-06-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12743343,0,-,HS6,2025-07-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11750810,0,-,HS6,2025-08-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12125379,0,-,HS6,2025-09-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,12387074,0,-,HS6,2025-10-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11064082,0,-,HS6,2025-11-01,HS6,853400
853400,PRINTED CIRCUITS,1220,CANADA,11650519,0,-,HS6,2025-12-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3841401,0,-,HS6,2021-01-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4257433,0,-,HS6,2021-02-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3674192,0,-,HS6,2021-03-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,2999082,0,-,HS6,2021-04-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3631155,0,-,HS6,2021-05-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3282628,0,-,HS6,2021-06-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3088772,0,-,HS6,2021-07-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4154998,0,-,HS6,2021-08-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3288260,0,-,HS6,2021-09-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3620279,0,-,HS6,2021-10-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3995204,0,-,HS6,2021-11-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3544187,0,-,HS6,2021-12-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4327880,0,-,HS6,2022-01-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3776154,0,-,HS6,2022-02-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4182326,0,-,HS6,2022-03-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3660356,0,-,HS6,2022-04-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4773490,0,-,HS6,2022-05-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4529854,0,-,HS6,2022-06-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,3990586,0,-,HS6,2022-07-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,5681020,0,-,HS6,2022-08-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,5631824,0,-,HS6,2022-09-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,5182956,0,-,HS6,2022-10-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,6028996,0,-,HS6,2022-11-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,5188297,0,-,HS6,2022-12-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,4878548,0,-,HS6,2023-01-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,5671464,0,-,HS6,2023-02-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,9388386,0,-,HS6,2023-03-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,7466479,0,-,HS6,2023-04-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,8184127,0,-,HS6,2023-05-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,8586010,0,-,HS6,2023-06-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,6863926,0,-,HS6,2023-07-01,HS6,853400
853400,PRINTED CIRCUITS,2010,MEXICO,7714723,0,-,HS6,2023-08-01,HS6,853400
