NAICS,CTY_CODE,CTY_NAME,GEN_VAL_MO,time,COMM_LVL,NAICS
3344,7230,TUNISIA,1438956,2022-03-01,NA4,3344
3344,7230,TUNISIA,1342653,2022-04-01,NA4,3344
3344,7230,TUNISIA,1674080,2022-05-01,NA4,3344
3344,7230,TUNISIA,841022,2022-06-01,NA4,3344
3344,7230,TUNISIA,760693,2022-07-01,NA4,3344
3344,7230,TUNISIA,1351062,2022-08-01,NA4,3344
3344,7230,TUNISIA,1154663,2022-09-01,NA4,3344
3344,7230,TUNISIA,2704635,2022-10-01,NA4,3344
3344,7230,TUNISIA,1569659,2022-11-01,NA4,3344
3344,7230,TUNISIA,1022619,2022-12-01,NA4,3344
3344,7230,TUNISIA,1146645,2023-01-01,NA4,3344
3344,7230,TUNISIA,1403219,2023-02-01,NA4,3344
3344,7230,TUNISIA,1368802,2023-03-01,NA4,3344
3344,7230,TUNISIA,1477221,2023-04-01,NA4,3344
3344,7230,TUNISIA,1966763,2023-05-01,NA4,3344
3344,7230,TUNISIA,1207474,2023-06-01,NA4,3344
3344,7230,TUNISIA,2063235,2023-07-01,NA4,3344
3344,7230,TUNISIA,1547744,2023-08-01,NA4,3344
3344,7230,TUNISIA,1773322,2023-09-01,NA4,3344
3344,7230,TUNISIA,981346,2023-10-01,NA4,3344
3344,7230,TUNISIA,1306832,2023-11-01,NA4,3344
3344,7230,TUNISIA,988024,2023-12-01,NA4,3344
3344,7230,TUNISIA,1265845,2024-01-01,NA4,3344
3344,7230,TUNISIA,1271607,2024-02-01,NA4,3344
3344,7230,TUNISIA,1451388,2024-03-01,NA4,3344
3344,7230,TUNISIA,1285361,2024-04-01,NA4,3344
3344,7230,TUNISIA,1686988,2024-05-01,NA4,3344
3344,7230,TUNISIA,1626230,2024-06-01,NA4,3344
3344,7230,TUNISIA,1103925,2024-07-01,NA4,3344
3344,7230,TUNISIA,1570066,2024-08-01,NA4,3344
3344,7230,TUNISIA,1450799,2024-09-01,NA4,3344
3344,7230,TUNISIA,1506487,2024-10-01,NA4,3344
3344,7230,TUNISIA,1307681,2024-11-01,NA4,3344
3344,7230,TUNISIA,1142610,2024-12-01,NA4,3344
3344,7230,TUNISIA,1876658,2025-01-01,NA4,3344
3344,7230,TUNISIA,1813546,2025-02-01,NA4,3344
3344,7230,TUNISIA,1027358,2025-03-01,NA4,3344
3344,7230,TUNISIA,1669532,2025-04-01,NA4,3344
3344,7230,TUNISIA,2451109,2025-05-01,NA4,3344
3344,7230,TUNISIA,2272300,2025-06-01,NA4,3344
3344,7230,TUNISIA,2182596,2025-07-01,NA4,3344
3344,7230,TUNISIA,2567587,2025-08-01,NA4,3344
3344,7230,TUNISIA,1749688,2025-09-01,NA4,3344
3344,7230,TUNISIA,2168280,2025-10-01,NA4,3344
3344,7230,TUNISIA,1533837,2025-11-01,NA4,3344
3344,7230,TUNISIA,2610350,2025-12-01,NA4,3344
3344,7250,LIBYA,3735,2024-12-01,NA4,3344
3344,7290,EGYPT,7490,2021-01-01,NA4,3344
3344,7290,EGYPT,24493,2021-02-01,NA4,3344
3344,7290,EGYPT,28080,2021-03-01,NA4,3344
3344,7290,EGYPT,26530,2021-04-01,NA4,3344
3344,7290,EGYPT,25211,2021-05-01,NA4,3344
3344,7290,EGYPT,23748,2021-06-01,NA4,3344
3344,7290,EGYPT,17781,2021-07-01,NA4,3344
3344,7290,EGYPT,33382,2021-08-01,NA4,3344
3344,7290,EGYPT,29242,2021-09-01,NA4,3344
3344,7290,EGYPT,5257,2021-10-01,NA4,3344
3344,7290,EGYPT,15657,2021-11-01,NA4,3344
3344,7290,EGYPT,25575,2021-12-01,NA4,3344
3344,7290,EGYPT,23289,2022-01-01,NA4,3344
3344,7290,EGYPT,7635,2022-02-01,NA4,3344
3344,7290,EGYPT,13432,2022-03-01,NA4,3344
3344,7290,EGYPT,25410,2022-04-01,NA4,3344
3344,7290,EGYPT,13669,2022-05-01,NA4,3344
3344,7290,EGYPT,43023,2022-06-01,NA4,3344
3344,7290,EGYPT,31336,2022-07-01,NA4,3344
3344,7290,EGYPT,37269,2022-08-01,NA4,3344
3344,7290,EGYPT,39499,2022-09-01,NA4,3344
3344,7290,EGYPT,21745,2022-10-01,NA4,3344
3344,7290,EGYPT,33077,2022-11-01,NA4,3344
3344,7290,EGYPT,48903,2022-12-01,NA4,3344
3344,7290,EGYPT,23610,2023-01-01,NA4,3344
3344,7290,EGYPT,28437,2023-02-01,NA4,3344
3344,7290,EGYPT,14884,2023-03-01,NA4,3344
3344,7290,EGYPT,3933,2023-04-01,NA4,3344
3344,7290,EGYPT,17602,2023-05-01,NA4,3344
3344,7290,EGYPT,30464,2023-06-01,NA4,3344
3344,7290,EGYPT,11840,2023-07-01,NA4,3344
3344,7290,EGYPT,17184,2023-08-01,NA4,3344
3344,7290,EGYPT,13266,2023-09-01,NA4,3344
3344,7290,EGYPT,22674,2023-10-01,NA4,3344
3344,7290,EGYPT,20319,2023-11-01,NA4,3344
3344,7290,EGYPT,46770,2023-12-01,NA4,3344
3344,7290,EGYPT,13905,2024-02-01,NA4,3344
3344,7290,EGYPT,27993,2024-03-01,NA4,3344
3344,7290,EGYPT,19788,2024-04-01,NA4,3344
3344,7290,EGYPT,24527,2024-05-01,NA4,3344
3344,7290,EGYPT,8538,2024-06-01,NA4,3344
3344,7290,EGYPT,16237,2024-07-01,NA4,3344
3344,7290,EGYPT,31748,2024-08-01,NA4,3344
3344,7290,EGYPT,34817,2024-09-01,NA4,3344
3344,7290,EGYPT,15633,2024-10-01,NA4,3344
3344,7290,EGYPT,9806,2024-11-01,NA4,3344
3344,7290,EGYPT,15139,2024-12-01,NA4,3344
3344,7290,EGYPT,13203,2025-01-01,NA4,3344
3344,7290,EGYPT,36542,2025-02-01,NA4,3344
3344,7290,EGYPT,51673,2025-03-01,NA4,3344
3344,7290,EGYPT,22828,2025-04-01,NA4,3344
3344,7290,EGYPT,7305,2025-05-01,NA4,3344
3344,7290,EGYPT,11479,2025-06-01,NA4,3344
3344,7290,EGYPT,3010,2025-07-01,NA4,3344
3344,7290,EGYPT,2892,2025-08-01,NA4,3344
3344,7290,EGYPT,4091,2025-09-01,NA4,3344
3344,7290,EGYPT,2162,2025-10-01,NA4,3344
3344,7290,EGYPT,2490,2025-11-01,NA4,3344
3344,7290,EGYPT,56058,2025-12-01,NA4,3344
3344,7323,SOUTH SUDAN,6582,2023-09-01,NA4,3344
3344,7323,SOUTH SUDAN,0,2023-10-01,NA4,3344
3344,7323,SOUTH SUDAN,0,2023-11-01,NA4,3344
3344,7323,SOUTH SUDAN,0,2023-12-01,NA4,3344
3344,7380,EQUATORIAL GUINEA,3695,2022-10-01,NA4,3344
3344,7380,EQUATORIAL GUINEA,0,2022-11-01,NA4,3344
3344,7380,EQUATORIAL GUINEA,0,2022-12-01,NA4,3344
3344,7410,MAURITANIA,9499,2021-01-01,NA4,3344
3344,7410,MAURITANIA,0,2021-02-01,NA4,3344
3344,7410,MAURITANIA,0,2021-03-01,NA4,3344
3344,7410,MAURITANIA,2010,2021-04-01,NA4,3344
3344,7410,MAURITANIA,0,2021-05-01,NA4,3344
3344,7410,MAURITANIA,0,2021-06-01,NA4,3344
3344,7410,MAURITANIA,0,2021-07-01,NA4,3344
3344,7410,MAURITANIA,0,2021-08-01,NA4,3344
3344,7410,MAURITANIA,2981,2021-09-01,NA4,3344
3344,7410,MAURITANIA,0,2021-10-01,NA4,3344
3344,7410,MAURITANIA,0,2021-11-01,NA4,3344
3344,7410,MAURITANIA,0,2021-12-01,NA4,3344
3344,7410,MAURITANIA,2712,2022-01-01,NA4,3344
3344,7410,MAURITANIA,0,2022-02-01,NA4,3344
3344,7410,MAURITANIA,0,2022-03-01,NA4,3344
3344,7410,MAURITANIA,3037,2022-04-01,NA4,3344
3344,7410,MAURITANIA,0,2022-05-01,NA4,3344
3344,7410,MAURITANIA,0,2022-06-01,NA4,3344
3344,7410,MAURITANIA,40026,2022-07-01,NA4,3344
3344,7410,MAURITANIA,0,2022-08-01,NA4,3344
3344,7410,MAURITANIA,0,2022-09-01,NA4,3344
3344,7410,MAURITANIA,0,2022-10-01,NA4,3344
3344,7410,MAURITANIA,0,2022-11-01,NA4,3344
3344,7410,MAURITANIA,2082,2022-12-01,NA4,3344
3344,7410,MAURITANIA,5813,2023-01-01,NA4,3344
3344,7410,MAURITANIA,0,2023-02-01,NA4,3344
3344,7410,MAURITANIA,38580,2023-03-01,NA4,3344
3344,7410,MAURITANIA,7024,2023-04-01,NA4,3344
3344,7410,MAURITANIA,0,2023-05-01,NA4,3344
3344,7410,MAURITANIA,0,2023-06-01,NA4,3344
3344,7410,MAURITANIA,0,2023-07-01,NA4,3344
3344,7410,MAURITANIA,0,2023-08-01,NA4,3344
3344,7410,MAURITANIA,0,2023-09-01,NA4,3344
3344,7410,MAURITANIA,0,2023-10-01,NA4,3344
3344,7410,MAURITANIA,0,2023-11-01,NA4,3344
3344,7410,MAURITANIA,0,2023-12-01,NA4,3344
3344,7410,MAURITANIA,4964,2024-01-01,NA4,3344
3344,7410,MAURITANIA,2173,2024-02-01,NA4,3344
3344,7410,MAURITANIA,14802,2024-03-01,NA4,3344
3344,7410,MAURITANIA,0,2024-04-01,NA4,3344
3344,7410,MAURITANIA,0,2024-05-01,NA4,3344
3344,7410,MAURITANIA,2158,2024-06-01,NA4,3344
3344,7410,MAURITANIA,0,2024-07-01,NA4,3344
3344,7410,MAURITANIA,0,2024-08-01,NA4,3344
3344,7410,MAURITANIA,48600,2024-09-01,NA4,3344
3344,7410,MAURITANIA,0,2024-10-01,NA4,3344
3344,7410,MAURITANIA,0,2024-11-01,NA4,3344
3344,7410,MAURITANIA,0,2024-12-01,NA4,3344
3344,7420,CAMEROON,3281,2021-02-01,NA4,3344
3344,7420,CAMEROON,2204,2021-03-01,NA4,3344
3344,7420,CAMEROON,20180,2021-04-01,NA4,3344
3344,7420,CAMEROON,14583,2021-05-01,NA4,3344
3344,7420,CAMEROON,21521,2021-06-01,NA4,3344
3344,7420,CAMEROON,3615,2021-07-01,NA4,3344
3344,7420,CAMEROON,27704,2021-08-01,NA4,3344
3344,7420,CAMEROON,2292,2021-09-01,NA4,3344
3344,7420,CAMEROON,3359,2021-10-01,NA4,3344
3344,7420,CAMEROON,2148,2021-11-01,NA4,3344
3344,7420,CAMEROON,0,2021-12-01,NA4,3344
3344,7420,CAMEROON,11412,2022-02-01,NA4,3344
3344,7420,CAMEROON,2344,2022-03-01,NA4,3344
3344,7420,CAMEROON,117160,2022-04-01,NA4,3344
3344,7420,CAMEROON,42095,2022-05-01,NA4,3344
3344,7420,CAMEROON,4622,2022-06-01,NA4,3344
3344,7420,CAMEROON,26174,2022-07-01,NA4,3344
3344,7420,CAMEROON,0,2022-08-01,NA4,3344
3344,7420,CAMEROON,3578,2022-09-01,NA4,3344
3344,7420,CAMEROON,0,2022-10-01,NA4,3344
3344,7420,CAMEROON,4932,2022-11-01,NA4,3344
3344,7420,CAMEROON,0,2022-12-01,NA4,3344
3344,7420,CAMEROON,22602,2023-01-01,NA4,3344
3344,7420,CAMEROON,15120,2023-02-01,NA4,3344
3344,7420,CAMEROON,5435,2023-03-01,NA4,3344
3344,7420,CAMEROON,0,2023-04-01,NA4,3344
3344,7420,CAMEROON,0,2023-05-01,NA4,3344
3344,7420,CAMEROON,0,2023-06-01,NA4,3344
3344,7420,CAMEROON,48243,2023-07-01,NA4,3344
3344,7420,CAMEROON,5766,2023-08-01,NA4,3344
3344,7420,CAMEROON,0,2023-09-01,NA4,3344
3344,7420,CAMEROON,0,2023-10-01,NA4,3344
3344,7420,CAMEROON,17367,2023-11-01,NA4,3344
3344,7420,CAMEROON,2478,2023-12-01,NA4,3344
3344,7420,CAMEROON,3636,2024-02-01,NA4,3344
3344,7420,CAMEROON,0,2024-03-01,NA4,3344
3344,7420,CAMEROON,7086,2024-04-01,NA4,3344
3344,7420,CAMEROON,0,2024-05-01,NA4,3344
3344,7420,CAMEROON,6831,2024-06-01,NA4,3344
3344,7420,CAMEROON,5501,2024-07-01,NA4,3344
3344,7420,CAMEROON,10832,2024-08-01,NA4,3344
3344,7420,CAMEROON,16992,2024-09-01,NA4,3344
3344,7420,CAMEROON,7840,2024-10-01,NA4,3344
3344,7420,CAMEROON,7695,2024-11-01,NA4,3344
3344,7420,CAMEROON,7345,2024-12-01,NA4,3344
3344,7420,CAMEROON,7080,2025-01-01,NA4,3344
3344,7420,CAMEROON,22764,2025-02-01,NA4,3344
3344,7420,CAMEROON,0,2025-03-01,NA4,3344
3344,7420,CAMEROON,0,2025-04-01,NA4,3344
3344,7420,CAMEROON,2234,2025-05-01,NA4,3344
3344,7420,CAMEROON,0,2025-06-01,NA4,3344
3344,7420,CAMEROON,0,2025-07-01,NA4,3344
3344,7420,CAMEROON,170802,2025-08-01,NA4,3344
3344,7420,CAMEROON,6938,2025-09-01,NA4,3344
3344,7420,CAMEROON,0,2025-10-01,NA4,3344
3344,7420,CAMEROON,6645,2025-11-01,NA4,3344
3344,7420,CAMEROON,3247,2025-12-01,NA4,3344
3344,7440,SENEGAL,7606,2021-12-01,NA4,3344
3344,7440,SENEGAL,3198,2022-02-01,NA4,3344
3344,7440,SENEGAL,0,2022-03-01,NA4,3344
3344,7440,SENEGAL,0,2022-04-01,NA4,3344
3344,7440,SENEGAL,0,2022-05-01,NA4,3344
3344,7440,SENEGAL,22800,2022-06-01,NA4,3344
3344,7440,SENEGAL,0,2022-07-01,NA4,3344
3344,7440,SENEGAL,88740,2022-08-01,NA4,3344
3344,7440,SENEGAL,0,2022-09-01,NA4,3344
3344,7440,SENEGAL,0,2022-10-01,NA4,3344
3344,7440,SENEGAL,2060,2022-11-01,NA4,3344
3344,7440,SENEGAL,0,2022-12-01,NA4,3344
3344,7440,SENEGAL,4166,2023-01-01,NA4,3344
3344,7440,SENEGAL,0,2023-02-01,NA4,3344
3344,7440,SENEGAL,0,2023-03-01,NA4,3344
3344,7440,SENEGAL,0,2023-04-01,NA4,3344
3344,7440,SENEGAL,0,2023-05-01,NA4,3344
3344,7440,SENEGAL,0,2023-06-01,NA4,3344
3344,7440,SENEGAL,0,2023-07-01,NA4,3344
3344,7440,SENEGAL,0,2023-08-01,NA4,3344
3344,7440,SENEGAL,0,2023-09-01,NA4,3344
3344,7440,SENEGAL,2668,2023-10-01,NA4,3344
3344,7440,SENEGAL,0,2023-11-01,NA4,3344
3344,7440,SENEGAL,0,2023-12-01,NA4,3344
3344,7440,SENEGAL,3066,2024-02-01,NA4,3344
3344,7440,SENEGAL,0,2024-03-01,NA4,3344
3344,7440,SENEGAL,0,2024-04-01,NA4,3344
3344,7440,SENEGAL,0,2024-05-01,NA4,3344
3344,7440,SENEGAL,0,2024-06-01,NA4,3344
3344,7440,SENEGAL,0,2024-07-01,NA4,3344
3344,7440,SENEGAL,0,2024-08-01,NA4,3344
3344,7440,SENEGAL,0,2024-09-01,NA4,3344
3344,7440,SENEGAL,0,2024-10-01,NA4,3344
3344,7440,SENEGAL,0,2024-11-01,NA4,3344
3344,7440,SENEGAL,0,2024-12-01,NA4,3344
3344,7440,SENEGAL,10500,2025-10-01,NA4,3344
3344,7440,SENEGAL,27054,2025-11-01,NA4,3344
3344,7440,SENEGAL,7930,2025-12-01,NA4,3344
3344,7450,MALI,8670,2021-01-01,NA4,3344
3344,7450,MALI,0,2021-02-01,NA4,3344
3344,7450,MALI,25200,2021-03-01,NA4,3344
3344,7450,MALI,0,2021-04-01,NA4,3344
3344,7450,MALI,11523,2021-05-01,NA4,3344
3344,7450,MALI,2960,2021-06-01,NA4,3344
3344,7450,MALI,39993,2021-07-01,NA4,3344
3344,7450,MALI,4400,2021-08-01,NA4,3344
3344,7450,MALI,0,2021-09-01,NA4,3344
3344,7450,MALI,4397,2021-10-01,NA4,3344
3344,7450,MALI,47943,2021-11-01,NA4,3344
3344,7450,MALI,0,2021-12-01,NA4,3344
3344,7450,MALI,4000,2022-03-01,NA4,3344
3344,7450,MALI,5045,2022-04-01,NA4,3344
3344,7450,MALI,9390,2022-05-01,NA4,3344
3344,7450,MALI,38751,2022-06-01,NA4,3344
3344,7450,MALI,6594,2022-07-01,NA4,3344
3344,7450,MALI,0,2022-08-01,NA4,3344
3344,7450,MALI,0,2022-09-01,NA4,3344
3344,7450,MALI,4125,2022-10-01,NA4,3344
3344,7450,MALI,0,2022-11-01,NA4,3344
3344,7450,MALI,0,2022-12-01,NA4,3344
3344,7450,MALI,101700,2023-02-01,NA4,3344
3344,7450,MALI,6526,2023-03-01,NA4,3344
3344,7450,MALI,18646,2023-04-01,NA4,3344
3344,7450,MALI,3920,2023-05-01,NA4,3344
3344,7450,MALI,7267,2023-06-01,NA4,3344
3344,7450,MALI,33981,2023-07-01,NA4,3344
3344,7450,MALI,0,2023-08-01,NA4,3344
3344,7450,MALI,69302,2023-09-01,NA4,3344
3344,7450,MALI,22224,2023-10-01,NA4,3344
3344,7450,MALI,27621,2023-11-01,NA4,3344
3344,7450,MALI,8250,2023-12-01,NA4,3344
3344,7450,MALI,62869,2024-01-01,NA4,3344
3344,7450,MALI,0,2024-02-01,NA4,3344
3344,7450,MALI,27151,2024-03-01,NA4,3344
3344,7450,MALI,2356,2024-04-01,NA4,3344
3344,7450,MALI,0,2024-05-01,NA4,3344
3344,7450,MALI,13728,2024-06-01,NA4,3344
3344,7450,MALI,16425,2024-07-01,NA4,3344
3344,7450,MALI,46572,2024-08-01,NA4,3344
3344,7450,MALI,0,2024-09-01,NA4,3344
3344,7450,MALI,0,2024-10-01,NA4,3344
3344,7450,MALI,0,2024-11-01,NA4,3344
3344,7450,MALI,16000,2024-12-01,NA4,3344
3344,7450,MALI,52430,2025-01-01,NA4,3344
3344,7450,MALI,429921,2025-02-01,NA4,3344
3344,7450,MALI,21828,2025-03-01,NA4,3344
3344,7450,MALI,0,2025-04-01,NA4,3344
3344,7450,MALI,7453,2025-05-01,NA4,3344
3344,7450,MALI,0,2025-06-01,NA4,3344
3344,7450,MALI,0,2025-07-01,NA4,3344
3344,7450,MALI,0,2025-08-01,NA4,3344
3344,7450,MALI,0,2025-09-01,NA4,3344
3344,7450,MALI,3762,2025-10-01,NA4,3344
3344,7450,MALI,32252,2025-11-01,NA4,3344
3344,7450,MALI,0,2025-12-01,NA4,3344
3344,7460,GUINEA,36852,2021-02-01,NA4,3344
3344,7460,GUINEA,0,2021-03-01,NA4,3344
3344,7460,GUINEA,0,2021-04-01,NA4,3344
3344,7460,GUINEA,24098,2021-05-01,NA4,3344
3344,7460,GUINEA,0,2021-06-01,NA4,3344
3344,7460,GUINEA,0,2021-07-01,NA4,3344
3344,7460,GUINEA,0,2021-08-01,NA4,3344
3344,7460,GUINEA,0,2021-09-01,NA4,3344
3344,7460,GUINEA,25959,2021-10-01,NA4,3344
3344,7460,GUINEA,0,2021-11-01,NA4,3344
3344,7460,GUINEA,25518,2021-12-01,NA4,3344
3344,7460,GUINEA,58457,2023-04-01,NA4,3344
3344,7460,GUINEA,0,2023-05-01,NA4,3344
3344,7460,GUINEA,0,2023-06-01,NA4,3344
3344,7460,GUINEA,0,2023-07-01,NA4,3344
3344,7460,GUINEA,0,2023-08-01,NA4,3344
3344,7460,GUINEA,2011,2023-09-01,NA4,3344
3344,7460,GUINEA,9374,2023-10-01,NA4,3344
3344,7460,GUINEA,0,2023-11-01,NA4,3344
3344,7460,GUINEA,0,2023-12-01,NA4,3344
3344,7460,GUINEA,2925,2024-01-01,NA4,3344
3344,7460,GUINEA,0,2024-02-01,NA4,3344
3344,7460,GUINEA,20163,2024-03-01,NA4,3344
3344,7460,GUINEA,0,2024-04-01,NA4,3344
3344,7460,GUINEA,0,2024-05-01,NA4,3344
3344,7460,GUINEA,0,2024-06-01,NA4,3344
3344,7460,GUINEA,0,2024-07-01,NA4,3344
3344,7460,GUINEA,0,2024-08-01,NA4,3344
3344,7460,GUINEA,0,2024-09-01,NA4,3344
3344,7460,GUINEA,0,2024-10-01,NA4,3344
3344,7460,GUINEA,0,2024-11-01,NA4,3344
3344,7460,GUINEA,0,2024-12-01,NA4,3344
3344,7460,GUINEA,2379,2025-04-01,NA4,3344
3344,7460,GUINEA,0,2025-05-01,NA4,3344
3344,7460,GUINEA,0,2025-06-01,NA4,3344
3344,7460,GUINEA,0,2025-07-01,NA4,3344
3344,7460,GUINEA,0,2025-08-01,NA4,3344
3344,7460,GUINEA,0,2025-09-01,NA4,3344
3344,7460,GUINEA,0,2025-10-01,NA4,3344
3344,7460,GUINEA,0,2025-11-01,NA4,3344
3344,7460,GUINEA,0,2025-12-01,NA4,3344
3344,7470,SIERRA LEONE,3065,2021-02-01,NA4,3344
3344,7470,SIERRA LEONE,34396,2021-03-01,NA4,3344
3344,7470,SIERRA LEONE,881956,2021-04-01,NA4,3344
3344,7470,SIERRA LEONE,47954,2021-05-01,NA4,3344
3344,7470,SIERRA LEONE,4791,2021-06-01,NA4,3344
3344,7470,SIERRA LEONE,6207,2021-07-01,NA4,3344
3344,7470,SIERRA LEONE,122952,2021-08-01,NA4,3344
3344,7470,SIERRA LEONE,19241,2021-09-01,NA4,3344
3344,7470,SIERRA LEONE,1257315,2021-10-01,NA4,3344
3344,7470,SIERRA LEONE,670534,2021-11-01,NA4,3344
3344,7470,SIERRA LEONE,2423,2021-12-01,NA4,3344
3344,7470,SIERRA LEONE,3129,2022-01-01,NA4,3344
3344,7470,SIERRA LEONE,452106,2022-02-01,NA4,3344
3344,7470,SIERRA LEONE,411823,2022-03-01,NA4,3344
3344,7470,SIERRA LEONE,18582,2022-04-01,NA4,3344
3344,7470,SIERRA LEONE,771704,2022-05-01,NA4,3344
3344,7470,SIERRA LEONE,765270,2022-06-01,NA4,3344
3344,7470,SIERRA LEONE,844025,2022-07-01,NA4,3344
3344,7470,SIERRA LEONE,34102,2022-08-01,NA4,3344
3344,7470,SIERRA LEONE,57711,2022-09-01,NA4,3344
3344,7470,SIERRA LEONE,1212631,2022-10-01,NA4,3344
3344,7470,SIERRA LEONE,0,2022-11-01,NA4,3344
3344,7470,SIERRA LEONE,28151,2022-12-01,NA4,3344
3344,7470,SIERRA LEONE,20041,2023-02-01,NA4,3344
3344,7470,SIERRA LEONE,36638,2023-03-01,NA4,3344
3344,7470,SIERRA LEONE,4635,2023-04-01,NA4,3344
3344,7470,SIERRA LEONE,13473,2023-05-01,NA4,3344
3344,7470,SIERRA LEONE,26170,2023-06-01,NA4,3344
3344,7470,SIERRA LEONE,162146,2023-07-01,NA4,3344
3344,7470,SIERRA LEONE,19638,2023-08-01,NA4,3344
3344,7470,SIERRA LEONE,26400,2023-09-01,NA4,3344
3344,7470,SIERRA LEONE,65732,2023-10-01,NA4,3344
3344,7470,SIERRA LEONE,7794,2023-11-01,NA4,3344
3344,7470,SIERRA LEONE,0,2023-12-01,NA4,3344
3344,7470,SIERRA LEONE,5828,2024-01-01,NA4,3344
3344,7470,SIERRA LEONE,0,2024-02-01,NA4,3344
3344,7470,SIERRA LEONE,7691,2024-03-01,NA4,3344
3344,7470,SIERRA LEONE,0,2024-04-01,NA4,3344
3344,7470,SIERRA LEONE,31736,2024-05-01,NA4,3344
3344,7470,SIERRA LEONE,0,2024-06-01,NA4,3344
3344,7470,SIERRA LEONE,0,2024-07-01,NA4,3344
3344,7470,SIERRA LEONE,11366,2024-08-01,NA4,3344
3344,7470,SIERRA LEONE,18559,2024-09-01,NA4,3344
3344,7470,SIERRA LEONE,18075,2024-10-01,NA4,3344
3344,7470,SIERRA LEONE,3033,2024-11-01,NA4,3344
3344,7470,SIERRA LEONE,11898,2024-12-01,NA4,3344
3344,7470,SIERRA LEONE,50400,2025-01-01,NA4,3344
3344,7470,SIERRA LEONE,11217,2025-02-01,NA4,3344
3344,7470,SIERRA LEONE,58299,2025-03-01,NA4,3344
3344,7470,SIERRA LEONE,3233,2025-04-01,NA4,3344
3344,7470,SIERRA LEONE,2520,2025-05-01,NA4,3344
3344,7470,SIERRA LEONE,15556,2025-06-01,NA4,3344
3344,7470,SIERRA LEONE,2203,2025-07-01,NA4,3344
3344,7470,SIERRA LEONE,17844,2025-08-01,NA4,3344
3344,7470,SIERRA LEONE,5870,2025-09-01,NA4,3344
3344,7470,SIERRA LEONE,3856,2025-10-01,NA4,3344
3344,7470,SIERRA LEONE,6283,2025-11-01,NA4,3344
3344,7470,SIERRA LEONE,31648,2025-12-01,NA4,3344
3344,7480,COTE D'IVOIRE,73658,2021-05-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-06-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-07-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-08-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-09-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-10-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-11-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2021-12-01,NA4,3344
3344,7480,COTE D'IVOIRE,5490,2022-04-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-05-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-06-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-07-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-08-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-09-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-10-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-11-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2022-12-01,NA4,3344
3344,7480,COTE D'IVOIRE,2328,2023-06-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2023-07-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2023-08-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2023-09-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2023-10-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2023-11-01,NA4,3344
3344,7480,COTE D'IVOIRE,59000,2023-12-01,NA4,3344
3344,7480,COTE D'IVOIRE,6156,2024-06-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2024-07-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2024-08-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2024-09-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2024-10-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2024-11-01,NA4,3344
3344,7480,COTE D'IVOIRE,38375,2024-12-01,NA4,3344
3344,7480,COTE D'IVOIRE,20000,2025-08-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2025-09-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2025-10-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2025-11-01,NA4,3344
3344,7480,COTE D'IVOIRE,0,2025-12-01,NA4,3344
3344,7490,GHANA,13984,2021-06-01,NA4,3344
3344,7490,GHANA,0,2021-07-01,NA4,3344
3344,7490,GHANA,0,2021-08-01,NA4,3344
3344,7490,GHANA,0,2021-09-01,NA4,3344
3344,7490,GHANA,0,2021-10-01,NA4,3344
3344,7490,GHANA,0,2021-11-01,NA4,3344
3344,7490,GHANA,3000,2021-12-01,NA4,3344
3344,7490,GHANA,17579,2022-05-01,NA4,3344
3344,7490,GHANA,0,2022-06-01,NA4,3344
3344,7490,GHANA,0,2022-07-01,NA4,3344
3344,7490,GHANA,0,2022-08-01,NA4,3344
3344,7490,GHANA,0,2022-09-01,NA4,3344
3344,7490,GHANA,0,2022-10-01,NA4,3344
3344,7490,GHANA,23865,2022-11-01,NA4,3344
3344,7490,GHANA,0,2022-12-01,NA4,3344
3344,7490,GHANA,5536,2023-02-01,NA4,3344
3344,7490,GHANA,0,2023-03-01,NA4,3344
